1232.2678	357.8975	
1191.5698	197.3063	
1187.1146	148.2588	
1179.6725	122.7968	
1177.8082	110.9476	
1169.6384	66.5267	
1162.926	49.5807	
1199.9294	68.539	
1212.5217	72.717	
1215.0483	71.205	
1217.03	70.6202	
1218.8929	67.8959	
1222.8644	66.6287	
1225.9424	66.5905	
1226.382	70.187	
1228.6935	68.8394	
1231.3719	68.4432	
1234.8998	67.5412	
1236.8708	67.076	
1237.9701	66.0288	
1239.0344	65.7703	
1238.9901	68.417	
1239.8311	70.5659	
1241.2045	72.2798	
1241.1029	72.6954	
1241.9319	72.9334	
1241.4312	73.1103	
1241.3557	73.3664	
1241.988	73.3141	
1242.4025	73.9758	
1242.1914	73.7991	
1241.7327	74.0671	
1242.4775	72.8034	
710.6025	246.4764	
606.1276	286.1312	
631.0723	271.5231	
637.8746	267.3918	
645.0474	271.9541	
644.0129	268.0174	
633.9015	290.1341	
297.8318	1177.3358	
380.0263	1072.1477	
379.2216	1066.5963	
363.5452	1079.6947	
360.8038	1074.1727	
329.9277	1062.1473	
307.7814	1057.5448	
282.6014	887.9087	
242.4518	1051.1786	
234.9132	1044.9946	
252.4072	1005.137	
194.4752	1006.3491	
166.3857	1006.6145	
84.2245	990.3848	
78.311	1048.9609	
85.141	1033.3173	
92.1023	1033.4261	
74.5978	1038.4061	
81.5434	914.7358	
112.4246	323.2633	
116.0453	395.5355	
111.3129	391.269	
109.1371	393.1789	
98.7767	343.1928	
92.0856	316.1554	
87.4752	303.0205	
81.3858	296.0325	
80.233	287.095	
77.6946	280.3231	
75.4169	276.144	
778.8058	221.192	
788.4777	238.2461	
771.5681	236.9522	
763.2143	238.0007	
758.7452	235.6423	
758.0755	234.843	
755.5685	233.4528	
753.2935	233.5853	
754.1894	217.1548	
751.7814	209.3212	
750.6304	204.7716	
754.4305	198.9187	
819.4401	1052.4753	
824.2485	968.4241	
815.7178	962.3389	
812.805	954.3306	
815.4314	948.2491	
791.414	963.5844	
780.1288	967.2406	
775.1245	970.9677	
772.2743	974.6423	
766.3591	978.5328	
760.5998	983.7171	
752.4811	982.1674	
748.3606	984.5978	
744.7875	977.0216	
773.5504	68.2457	
736.3167	69.9624	
738.2781	87.3925	
741.8954	96.3963	
740.8083	103.5528	
746.0828	113.0625	
750.0947	115.3585	
204.1318	171.2241	
287.405	162.4541	
282.5298	172.5035	
278.983	170.4304	
289.5594	168.3281	
292.5114	166.9044	
292.3365	168.146	
307.2981	165.7912	
776.8102	75.0314	
703.8278	105.1187	
697.6421	113.2567	
702.4656	105.3995	
699.5226	105.0396	
699.2747	108.1101	
706.576	108.4006	
712.2454	109.5669	
716.9299	109.622	
719.959	111.8452	
723.0391	113.455	
723.982	116.5148	
726.58	118.9743	
728.7341	116.9682	
423.5013	207.8276	
458.9751	208.6301	
