551.2988	371.0257	
554.2049	371.5136	
556.649	372.2135	
556.006	371.8003	
557.3558	373.3408	
558.0443	373.5223	
558.1124	373.4813	
557.3295	373.2909	
551.9117	379.1033	
363.3526	483.5754	
375.9236	516.3531	
386.0908	515.3224	
391.5046	512.6022	
393.9047	512.677	
374.6951	535.1642	
145.4681	834.9481	
154.4383	844.0583	
159.6413	834.9903	
163.4012	833.1987	
164.818	827.6613	
179.6906	820.1204	
194.2901	817.3226	
202.1191	816.0538	
209.1096	814.2596	
216.2793	810.1603	
221.6804	808.1886	
225.4114	807.0095	
228.2523	806.7272	
230.3054	805.5027	
445.0268	602.9669	
678.581	346.5121	
809.1964	278.9378	
842.1583	254.7387	
854.9676	241.4088	
865.0137	232.3193	
891.994	202.9591	
922.735	201.252	
932.1124	198.9057	
934.8666	196.6556	
937.4534	195.0427	
938.9984	192.662	
941.8718	189.243	
941.7283	184.6393	
941.6495	183.8861	
942.4249	183.0584	
942.7753	181.6723	
943.1898	180.6576	
942.4104	180.126	
942.4465	180.2118	
942.6793	179.0658	
942.524	178.646	
942.8521	178.7554	
943.2266	177.5682	
942.7312	176.8064	
942.5619	176.0716	
942.3641	175.8012	
941.8651	176.1748	
942.0635	176.0177	
939.717	176.1187	
512.1469	234.9211	
218.2644	371.1048	
242.1848	425.9461	
249.2272	434.0348	
260.7111	439.794	
262.9903	444.0129	
266.888	458.8375	
279.9679	465.8247	
273.7057	453.1239	
245.8824	493.3083	
219.9415	534.5851	
205.8487	562.9407	
196.4724	580.2736	
165.7964	638.0977	
161.7976	641.5935	
158.5142	635.4197	
162.2873	638.5656	
159.7131	638.9653	
151.8925	653.3135	
146.9114	674.6776	
140.3475	690.3434	
136.0513	702.3229	
133.3198	710.2494	
130.3799	722.576	
128.5043	732.45	
125.7373	740.4886	
123.5654	747.2163	
121.6942	753.1422	
120.5416	758.8386	
119.3531	763.6343	
117.9924	767.8553	
124.5725	770.7272	
324.8445	803.7511	
328.7248	787.6284	
329.5035	783.1744	
324.2049	787.2352	
323.3202	785.6618	
322.6181	782.994	
322.6841	787.2678	
321.2683	787.5402	
333.5211	786.9294	
347.5682	783.2901	
355.9394	782.4573	
364.2094	780.474	
370.6125	780.1275	
376.9568	780.2596	
381.658	780.1872	
416.5903	620.6472	
419.675	562.6862	
419.5019	531.3015	
421.5287	513.4547	
419.6452	511.9062	
420.2667	499.2943	
421.2206	493.0363	
422.8889	489.3304	
423.2209	482.6576	
416.8403	471.2854	
438.1509	300.1562	
432.7729	269.8217	
440.5044	262.9092	
441.2729	265.9163	
444.7876	266.139	
445.4431	269.3759	
465.9049	275.9912	
755.5363	460.1762	
744.0121	462.8999	
740.0063	460.7632	
736.5845	455.7237	
735.5546	453.9654	
738.232	454.4601	
740.2302	452.579	
742.5961	451.4099	
744.9886	455.6995	
748.0649	464.731	
749.7897	474.1201	
751.1377	480.2158	
753.2746	485.0332	
796.7472	639.3055	
804.1014	774.0465	
796.5771	762.1127	
793.0813	756.2977	
790.7402	756.6039	
792.0415	757.6506	
795.1594	760.6722	
800.2112	760.8749	
804.1121	760.7108	
857.04	454.7017	
876.3932	244.5663	
874.781	220.7242	
881.7715	208.7065	
883.1644	199.9363	
884.7626	196.0033	
886.3534	188.7099	
895.7556	178.282	
833.2623	159.4931	
787.4099	151.1034	
768.4106	147.5136	
759.246	144.0716	
750.8817	144.2697	
744.5618	141.7276	
438.6347	135.516	
434.2502	137.6977	
437.5151	138.4534	
439.6066	136.0859	
440.8891	135.3315	
507.8918	134.3108	
915.7355	145.2047	
905.6788	148.1569	
900.6181	147.225	
900.0845	169.3315	
0.0	0.0	
0.0	0.0	
0.0	0.0	
840.631	383.1497	
803.7268	493.6004	
694.4789	802.002	
690.6998	800.744	
687.67	796.48	
689.6805	796.9219	
690.1689	792.7256	
688.6097	794.2818	
679.7781	788.2427	
690.5773	793.0279	
698.2808	793.9059	
704.3752	795.9955	
456.6264	898.8964	
748.4283	804.9393	
654.0403	795.7275	
579.6807	805.9863	
546.745	805.1984	
528.8418	800.5051	
445.6098	785.9503	
487.1501	736.3519	
443.5792	745.791	
422.8961	724.5901	
417.4915	715.338	
438.6786	661.8289	
597.175	289.7325	
601.4307	302.7246	
592.7014	288.3267	
