778.5422	358.4653	
780.8751	359.4068	
782.5594	359.8161	
783.7554	361.1128	
784.916	360.6064	
786.6476	360.8726	
787.1581	362.4164	
786.6805	363.8662	
574.8319	352.2526	
379.1077	400.1235	
365.4564	390.4395	
365.6316	388.3493	
367.2303	385.4255	
398.4831	376.7972	
911.5715	255.4149	
952.2964	210.8099	
943.1655	215.8923	
941.0295	218.2581	
936.7196	216.5978	
936.0477	216.8256	
936.7998	217.8665	
935.5401	214.6694	
934.5676	210.72	
933.8397	207.8784	
932.5641	206.4002	
931.8372	205.0746	
932.4571	204.0643	
930.8591	199.9936	
929.5604	195.1445	
928.6015	191.2568	
927.6893	187.4717	
926.903	184.0715	
926.4075	180.5811	
925.4223	177.1694	
924.7468	175.2065	
725.1917	202.9002	
500.0405	346.7795	
487.3389	361.6292	
487.3906	368.5399	
484.9026	369.3862	
484.5262	367.6371	
488.4312	384.9615	
481.5208	379.1606	
481.7022	376.5307	
481.3501	376.8289	
492.9465	379.1618	
556.8792	389.7232	
822.3219	426.0817	
814.0481	425.2839	
805.3737	432.0114	
805.051	430.6862	
803.5467	430.8794	
807.1478	432.7821	
808.2878	433.0121	
806.4192	454.9514	
722.2542	801.71	
727.1484	787.8412	
721.5568	783.5807	
724.9925	779.6568	
726.5815	778.8393	
726.0071	778.08	
743.1912	771.3793	
754.7505	768.1165	
765.407	765.8528	
771.967	766.1076	
767.8192	766.3403	
760.0377	767.039	
753.841	768.1351	
748.6315	767.8918	
744.4315	768.0115	
561.573	614.4459	
334.5202	382.9784	
297.6131	350.2222	
285.8817	335.0502	
284.148	328.4519	
279.9772	324.9811	
275.2	308.8643	
278.5241	301.6865	
302.0702	309.2204	
389.2068	333.3491	
429.2016	337.5017	
453.9767	343.0667	
572.4551	363.1637	
555.979	351.7992	
557.1395	359.5953	
551.2671	359.2782	
551.4363	362.8817	
552.0657	363.0912	
450.6556	550.1687	
409.7978	707.7366	
406.3714	706.2242	
409.1158	713.7056	
413.8764	718.2228	
415.8463	720.9473	
434.8077	719.6874	
265.4669	753.1563	
201.9122	776.2784	
186.8694	780.864	
180.7438	785.1259	
174.7418	784.8212	
229.4382	787.5721	
225.0586	793.3881	
